capacity_bytes,date,failure,gray_n,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
8001563222016,2018-09-19,0,-1,ST8000NM0055,ZA16XG3J,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,98.0,4119.0,100.0,12.0,95.0,11853.0,36.0,36.0,83.0,183973968.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,183973968.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12178.0,100.0,43310690632.0,100.0,81925009286.0,,,,,,,,,,,,,,,91.0,0.0,100.0,7.0,100.0,0.0,95.0,2855671929.0,,,87.0,12200.0
8001563222016,2018-09-19,0,-1,ST8000NM0055,ZA14ECN3,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,97.0,6270.0,100.0,9.0,94.0,12042.0,27.0,27.0,80.0,100109888.0,,,100.0,0.0,100.0,0.0,200.0,0.0,80.0,100109888.0,,,,,,,,,,,,,,,,,,,,,,,100.0,13115.0,100.0,45096136952.0,100.0,95108358622.0,,,,,,,,,,,,,,,89.0,0.0,100.0,16.0,100.0,0.0,95.0,2860727235.0,,,86.0,13132.0
4000787030016,2018-09-19,0,-1,HGST HMS5C4040BLE640,PL1331LAHGDEYH,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35.0,100.0,35.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,103.0,122.0,570.0,100.0,23.0,100.0,0.0,100.0,0.0,111.0,43.0,99.0,10912.0
4000787030016,2018-09-19,0,-1,ST4000DM000,Z304KCLY,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,94.0,12991.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,112.0,44340264.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25004.0,100.0,44627487520.0,100.0,108473076651.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,83.0,221348065.0,,,72.0,25133.0
4000787030016,2018-09-19,0,-1,ST4000DM000,S301MQQD,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,93.0,14117.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,61167024.0,,,,,,,,,,,,,,,,,,,,,,,100.0,25036.0,100.0,44790154192.0,100.0,102619440247.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,82.0,176041213.0,,,72.0,25183.0
8001563222016,2018-09-19,0,-1,ST8000NM0055,ZA171TBQ,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,98.0,4688.0,100.0,20.0,96.0,9029.0,33.0,33.0,83.0,199602088.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,199602088.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12216.0,100.0,42411480136.0,100.0,80629940436.0,,,,,,,,,,,,,,,92.0,0.0,100.0,6.0,100.0,0.0,94.0,2768730143.0,,,87.0,12241.0
4000787030016,2018-09-19,0,-1,ST4000DM000,Z304L95L,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,95.0,11561.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,111.0,39243656.0,,,,,,,,,,,,,,,,,,,,,,,100.0,24657.0,100.0,43234284576.0,100.0,99285201232.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,81.0,119009726.0,,,72.0,24825.0
8001563222016,2018-09-19,0,-1,ST8000NM0055,ZA138FW9,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,70.0,61203.0,100.0,0.0,94.0,13114.0,35.0,35.0,100.0,893312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,893312.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11369.0,100.0,41553788488.0,100.0,78788134916.0,,,,,,,,,,,,,,,98.0,0.0,100.0,1.0,100.0,0.0,94.0,2490491674.0,,,88.0,11382.0
6001175126016,2018-09-19,0,-1,WDC WD60EFRX,WD-WX11DC4FKTPC,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,1.0,200.0,686.0,125.0,27.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,9316.0,100.0,11.0,200.0,0.0,100.0,0.0,,,68.0,23837.0
4000787030016,2018-09-19,0,-1,ST4000DM000,S300WDFX,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,81.0,38253.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,149057168.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27654.0,100.0,52706435968.0,100.0,109784159408.0,,,,,,,,,,,,,,,96.0,0.0,100.0,6.0,100.0,0.0,87.0,478169440.0,,,69.0,27845.0
12000138625024,2018-07-20,0,-1,ST12000NM0007,ZCH08BSQ,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,78.0,100.0,920.0,29.0,29.0,83.0,212229800.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,212229800.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5095.0,100.0,32815791232.0,100.0,38441441108.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,542408977.0,,,94.0,5386.0
4000787030016,2018-07-20,0,-1,ST4000DM000,Z3029FNX,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,68.0,64187.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,134749544.0,,,,,,,,,,,,,,,,,,,,,,,100.0,30847.0,100.0,24979392457.0,100.0,227905915345.0,,,,,,,,,,,,,,,93.0,0.0,100.0,13.0,100.0,0.0,82.0,175105765.0,,,65.0,31294.0
8001563222016,2018-07-20,0,-1,ST8000NM0055,ZA153S9S,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,94.0,12918.0,100.0,6.0,100.0,30.0,23.0,23.0,1.0,189872968.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,189872968.0,,,,,,,,,,,,,,,,,,,,,,,100.0,9581.0,100.0,37722260224.0,100.0,85641188654.0,,,,,,,,,,,,,,,94.0,0.0,100.0,3.0,100.0,0.0,93.0,2122225739.0,,,90.0,9584.0
4000787030016,2018-07-20,0,-1,HGST HMS5C4040BLE640,PL2331LAHDWLZJ,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,5.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,102.0,100.0,440.0,100.0,5.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,11815.0
4000787030016,2018-07-20,0,-1,ST4000DM000,S300Z50C,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,39715.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,193406760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,26534.0,100.0,51779976280.0,100.0,97930200050.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,84.0,288705831.0,,,70.0,26904.0
12000138625024,2018-07-20,0,-1,ST12000NM0007,ZCH080EX,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,87.0,99.0,2676.0,30.0,30.0,78.0,68701944.0,,,100.0,0.0,100.0,0.0,200.0,0.0,78.0,68701944.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5114.0,100.0,32526819184.0,100.0,25891834890.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,87.0,474991003.0,,,94.0,6036.0
4000787030016,2018-07-20,0,-1,ST4000DM000,Z3045Y4M,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,67.0,66864.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,70225480.0,,,,,,,,,,,,,,,,,,,,,,,100.0,5321.0,100.0,8236157883.0,100.0,7629797907.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,79.0,88336595.0,,,94.0,5529.0
8001563222016,2018-07-20,0,-1,ST8000NM0055,ZA189J2D,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,98.0,4973.0,100.0,1.0,97.0,7639.0,28.0,28.0,67.0,4937472.0,,,100.0,0.0,100.0,0.0,200.0,0.0,67.0,4937472.0,,,,,,,,,,,,,,,,,,,,,,,100.0,7960.0,100.0,34498851184.0,100.0,72691799284.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,93.0,1781123947.0,,,91.0,7975.0
12000138625024,2018-07-20,0,-1,ST12000NM0007,ZCH09H3W,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,28.0,100.0,250.0,19.0,19.0,83.0,181823040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,181823040.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4542.0,100.0,37166426696.0,100.0,47488137387.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,88.0,615611644.0,,,95.0,4579.0
4000787030016,2018-07-20,0,-1,HGST HMS5C4040BLE640,PL1331LAHDZWLH,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.0,100.0,102.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,101.0,100.0,447.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,19352.0
8001563222016,2018-07-08,0,-1,ST8000NM0055,ZA180ZE1,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,54.0,46.0,99.0,3928.0,100.0,6.0,96.0,8160.0,46.0,46.0,81.0,140192776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,140192776.0,,,,,,,,,,,,,,,,,,,,,,,100.0,7917.0,100.0,34298808472.0,100.0,58247411180.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,92.0,1725968286.0,,,91.0,7953.0
12000138625024,2018-07-08,0,-1,ST12000NM0007,ZCH0D3V4,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,4.0,100.0,142.0,22.0,22.0,77.0,50019336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,50019336.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1748.0,100.0,20558381376.0,100.0,21728017762.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,256623884.0,,,98.0,1783.0
12000138625024,2018-07-08,0,-1,ST12000NM0007,ZCH07HEH,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,23.0,99.0,3040.0,35.0,35.0,81.0,115289608.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,115289608.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4448.0,100.0,30318090608.0,100.0,42553728246.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,87.0,536862675.0,,,94.0,5631.0
8001563222016,2018-07-08,0,-1,ST8000NM0055,ZA189J2T,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,98.0,5512.0,100.0,4.0,97.0,6366.0,33.0,33.0,76.0,36666680.0,,,100.0,0.0,100.0,0.0,200.0,0.0,76.0,36666680.0,,,,,,,,,,,,,,,,,,,,,,,100.0,7669.0,100.0,34238967080.0,100.0,58055089900.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,92.0,1776860780.0,,,92.0,7681.0
4000787030016,2018-07-08,0,-1,ST4000DM000,Z3023WWK,100.0,0.0,,,100.0,40.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,75.0,25.0,100.0,0.0,100.0,24.0,46.0,108665.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,189767736.0,,,,,,,,,,,,,,,,,,,,,,,100.0,31405.0,100.0,28980654683.0,100.0,225568722226.0,,,,,,,,,,,,,,,91.0,0.0,100.0,40.0,100.0,0.0,84.0,309012212.0,,,64.0,31798.0
4000787030016,2018-07-08,0,-1,ST4000DM000,Z305GXDV,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,98.0,4261.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,116.0,115499440.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20230.0,100.0,38677966152.0,100.0,77526045840.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,89.0,930680686.0,,,77.0,20282.0
4000787030016,2018-07-08,0,-1,HGST HMS5C4040BLE640,PL1331LAHD18NH,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,126.0,100.0,126.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,100.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,18098.0
8001563222016,2018-07-08,0,-1,ST8000DM002,ZA12Q6BW,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,94.0,12201.0,100.0,5.0,98.0,4632.0,36.0,36.0,1.0,206729952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,206729952.0,,,,,,,,,,,,,,,,,,,,,,,100.0,16914.0,100.0,52264204568.0,100.0,89545695472.0,,,,,,,,,,,,,,,91.0,0.0,100.0,5.0,100.0,0.0,88.0,593735226.0,,,81.0,16970.0
8001563222016,2018-07-08,0,-1,ST8000DM002,ZA12QCM7,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.0,45.0,80.0,41756.0,100.0,1.0,93.0,14363.0,45.0,45.0,1.0,193395672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,193395672.0,,,,,,,,,,,,,,,,,,,,,,,100.0,15481.0,100.0,51121516560.0,100.0,77870293638.0,,,,,,,,,,,,,,,98.0,0.0,100.0,1.0,100.0,0.0,96.0,3902792834.0,,,83.0,15517.0
8001563222016,2018-07-08,0,-1,ST8000NM0055,ZA132L8C,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,96.0,9724.0,100.0,0.0,95.0,10021.0,34.0,34.0,1.0,193102256.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,193102256.0,,,,,,,,,,,,,,,,,,,,,,,100.0,9623.0,100.0,39092887976.0,100.0,67541078850.0,,,,,,,,,,,,,,,90.0,0.0,100.0,5.0,100.0,0.0,93.0,2041892629.0,,,90.0,9632.0
8001563222016,2018-09-25,0,-1,ST8000NM0055,ZA13EWXV,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,92.0,16077.0,100.0,0.0,94.0,12373.0,37.0,37.0,1.0,31976784.0,,,100.0,0.0,100.0,0.0,200.0,0.0,75.0,31976784.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11513.0,100.0,42122211016.0,100.0,81105996072.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,0.0,94.0,2506003801.0,,,87.0,11525.0
4000787030016,2018-09-25,0,-1,ST4000DM000,S300YWZ5,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,75.0,51072.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,115.0,89679896.0,,,,,,,,,,,,,,,,,,,,,,,100.0,27609.0,100.0,49405984072.0,100.0,116055326182.0,,,,,,,,,,,,,,,92.0,0.0,100.0,13.0,100.0,0.0,84.0,300923687.0,,,69.0,27962.0
8001563222016,2018-09-25,0,-1,ST8000DM002,ZA10RZJR,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,39.0,100.0,790.0,34.0,34.0,1.0,25481624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,74.0,25481624.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19043.0,100.0,56835267992.0,100.0,94901980374.0,,,,,,,,,,,,,,,88.0,0.0,100.0,6.0,100.0,0.0,92.0,1767806902.0,,,79.0,19082.0
4000787030016,2018-09-25,0,-1,HGST HMS5C4040BLE640,PL1331LAHDDV9H,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,249.0,100.0,249.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,99.0,124.0,554.0,100.0,15.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,10934.0
8001563222016,2018-09-25,0,-1,ST8000DM002,ZA11QKL1,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,40.0,120846.0,100.0,0.0,95.0,11539.0,27.0,27.0,1.0,76716512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,76716512.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19813.0,100.0,59933881216.0,100.0,111469798536.0,,,,,,,,,,,,,,,84.0,0.0,100.0,8.0,100.0,0.0,89.0,724116068.0,,,78.0,19827.0
12000138625024,2018-09-25,0,-1,ST12000NM0007,ZJV1C4BE,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,20.0,100.0,1417.0,34.0,34.0,84.0,238803632.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,238803632.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,669.0,100.0,2840264760.0,100.0,1304835648.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,74.0,22527847.0,,,99.0,1173.0
4000787030016,2018-09-25,0,-1,HGST HMS5C4040ALE640,PL2331LAGUHXDJ,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,400.0,100.0,400.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,3.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,102.0,128.0,561.0,100.0,27.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,33069.0
6001175126016,2018-09-25,0,-1,ST6000DX000,Z4D00V54,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,70.0,30.0,92.0,16737.0,100.0,0.0,97.0,7615.0,30.0,30.0,66.0,9087262.0,,,100.0,0.0,100.0,0.0,200.0,0.0,105.0,9087262.0,,,,,,,,,,,,,,,,,,,,,,,100.0,30102.0,100.0,29173477897.0,100.0,134872091498.0,,,,,,,,,,,,,,,91.0,0.0,100.0,7.0,100.0,0.0,92.0,6006137586.0,,,66.0,30246.0
8001563222016,2018-09-25,0,-1,ST8000DM002,ZA10F9MK,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,43.0,100.0,136.0,31.0,31.0,1.0,24725040.0,,,100.0,0.0,100.0,0.0,200.0,0.0,74.0,24725040.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19818.0,100.0,60109365200.0,100.0,110100660082.0,,,,,,,,,,,,,,,88.0,0.0,100.0,6.0,100.0,0.0,93.0,2136448095.0,,,78.0,19829.0
4000787030016,2018-09-25,0,-1,HGST HMS5C4040BLE640,PL2331LAH4678J,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,148.0,100.0,148.0,181.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,14722.0
12000138625024,2018-05-31,0,-1,ST12000NM0007,ZCH09T3L,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,50.0,100.0,273.0,27.0,27.0,76.0,38799216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,76.0,38799216.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1939.0,100.0,10818314544.0,100.0,10704970178.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,81.0,130106522.0,,,98.0,2044.0
12000138625024,2018-05-31,0,-1,ST12000NM0007,ZCH06L9J,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,33.0,100.0,289.0,25.0,25.0,81.0,134348392.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,134348392.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,5119.0,100.0,38371501600.0,100.0,50386000140.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,88.0,690086130.0,,,95.0,5169.0
4000787030016,2018-05-31,0,-1,ST4000DM000,Z305PH7H,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,74.0,53713.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,167288176.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19515.0,100.0,34948717912.0,100.0,77278528465.0,,,,,,,,,,,,,,,94.0,0.0,100.0,6.0,100.0,0.0,89.0,884817514.0,,,78.0,19849.0
8001563222016,2018-05-31,0,-1,HGST HUH728080ALE600,VKGYM9VX,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,10989.0,91.0,10989.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,129.0,124.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,4685.0
4000787030016,2018-05-31,0,-1,HGST HMS5C4040ALE640,PL1331LAHGY7GH,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,14.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,104.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,11265.0
