date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,Z3014A3P,ST4000DM000,4000787030016,0,109.0,22999768.0,,,92.0,0.0,100.0,16.0,100.0,0.0,84.0,4535961606.0,,,83.0,15221.0,100.0,0.0,,,100.0,16.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,77.0,23.0,100.0,0.0,100.0,12.0,99.0,2967.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15205.0,100.0,21575976771.0,100.0,248895891794.0,,,,,,,,,,,-1
2015-09-26,Z300CWMZ,ST4000DM000,4000787030016,0,117.0,139784864.0,,,92.0,0.0,100.0,11.0,100.0,0.0,86.0,449552201.0,,,80.0,17914.0,100.0,0.0,,,100.0,11.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,5.0,89.0,23423.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,210711095559583.0,100.0,25605532004.0,100.0,127090923240.0,,,,,,,,,,,-1
2015-09-26,Z301SYY8,ST4000DM000,4000787030016,0,118.0,192847864.0,,,92.0,0.0,100.0,9.0,100.0,0.0,84.0,242119171.0,,,96.0,4377.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,91.0,19450.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4287.0,100.0,11531022303.0,100.0,82697246119.0,,,,,,,,,,,-1
2015-09-26,Z302BYKV,ST4000DM000,4000787030016,0,117.0,118346664.0,,,91.0,0.0,100.0,10.0,100.0,0.0,84.0,236146902.0,,,95.0,4881.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,6.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,96.0,8097.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4839.0,100.0,12904225759.0,100.0,73710100697.0,,,,,,,,,,,-1
2015-09-26,WD-WXK1H643Y1SH,WDC WD60EFRX,6001175126016,0,200.0,0.0,,,201.0,8908.0,100.0,9.0,200.0,0.0,100.0,0.0,,,91.0,7051.0,100.0,0.0,100.0,0.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,200.0,0.0,200.0,459.0,119.0,33.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,MJ0351YNG9UVRA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,136.0,104.0,135.0,519.0,100.0,34.0,100.0,0.0,100.0,0.0,122.0,37.0,97.0,23666.0,100.0,0.0,,,100.0,34.0,,,,,,,,,,,,,,,,,,,,,100.0,655.0,100.0,655.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W30096S2,ST4000DM000,4000787030016,0,117.0,163500560.0,,,91.0,0.0,100.0,28.0,100.0,0.0,85.0,358094138.0,,,79.0,18928.0,100.0,0.0,,,100.0,27.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,88.0,99.0,1.0,78.0,22.0,100.0,0.0,100.0,18.0,86.0,28506.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,24.0,,,,,,,,,,,,,,,,,100.0,189554086660266.0,100.0,25743233586.0,100.0,116964733827.0,,,,,,,,,,,-1
2015-09-26,Z300YV4W,ST4000DM000,4000787030016,0,114.0,69567584.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,501990941.0,,,91.0,8070.0,100.0,0.0,,,100.0,2.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,2.0,84.0,16.0,75.0,25.0,100.0,0.0,100.0,1.0,100.0,237.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,8062.0,100.0,16824909620.0,100.0,120809680592.0,,,,,,,,,,,-1
2015-09-26,S3010LZV,ST4000DM000,4000787030016,0,107.0,12916472.0,,,92.0,0.0,100.0,12.0,100.0,0.0,79.0,97503563.0,,,97.0,2891.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,84.0,33979.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2576.0,100.0,13821011192.0,100.0,1152098194.0,,,,,,,,,,,-1
2015-09-26,PL2331LAGSSLEJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,9776.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,22.0,100.0,22.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
