date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,PL1331LAGT96VH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,106.0,153.0,501.0,100.0,12.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,9101.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,100.0,280.0,100.0,280.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z300V7NG,ST4000DM000,4000787030016,0,119.0,226262880.0,,,94.0,0.0,100.0,6.0,100.0,0.0,74.0,27714729.0,,,83.0,15029.0,100.0,0.0,,,100.0,6.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,68.0,32.0,100.0,0.0,100.0,1.0,91.0,19894.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,95618856925772.0,100.0,17835652102.0,100.0,67876976703.0,,,,,,,,,,,-1
2015-09-26,Z300MHTB,ST4000DM000,4000787030016,0,115.0,96073064.0,,,91.0,0.0,100.0,22.0,100.0,0.0,86.0,416631386.0,,,79.0,18592.0,100.0,0.0,,,100.0,22.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,9.0,75.0,25.0,100.0,0.0,100.0,14.0,75.0,50661.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,243159573481426.0,100.0,27569044166.0,100.0,107277633345.0,,,,,,,,,,,-1
2015-09-26,MK0311YHGGK2DA,Hitachi HDS723030ALA640,3000592982016,0,99.0,2.0,133.0,90.0,121.0,637.0,100.0,22.0,100.0,0.0,100.0,0.0,135.0,26.0,96.0,32372.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,100.0,26.0,100.0,26.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z301XN9S,ST4000DM000,4000787030016,0,116.0,104844376.0,,,94.0,0.0,100.0,6.0,100.0,0.0,72.0,15455198.0,,,99.0,1036.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,89.0,22800.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,844.0,100.0,1301387426.0,100.0,45560055434.0,,,,,,,,,,,-1
2015-09-26,Z3029A9H,ST4000DM000,4000787030016,0,119.0,213483048.0,,,98.0,0.0,100.0,2.0,100.0,0.0,85.0,384895513.0,,,94.0,6127.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,100.0,1391.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,6121.0,100.0,15362009216.0,100.0,108065640745.0,,,,,,,,,,,-1
2015-09-26,Z4D07ZGB,ST6000DX000,6001175126016,0,117.0,152978352.0,,,90.0,0.0,100.0,8.0,100.0,0.0,85.0,336328477.0,,,96.0,4304.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,77.0,23.0,99.0,2509.0,100.0,0.0,99.0,3270.0,23.0,23.0,64.0,152978352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,174972672675922.0,100.0,24638997720.0,100.0,5374750477.0,,,,,,,,,,,-1
2015-09-26,MJ0351YNG9RG8A,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,134.0,112.0,126.0,556.0,100.0,20.0,100.0,0.0,100.0,0.0,122.0,37.0,97.0,24881.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,100.0,267.0,100.0,267.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W300BN3Q,ST4000DM000,4000787030016,0,113.0,52323432.0,,,92.0,0.0,100.0,12.0,100.0,0.0,87.0,649878076.0,,,78.0,19882.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,70.0,30.0,100.0,0.0,100.0,6.0,94.0,13657.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,90052579315040.0,100.0,25757801324.0,100.0,136213709577.0,,,,,,,,,,,-1
2015-09-26,MJ1321YNG0XZ9A,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,100.0,0.0,129.0,566.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,36192.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,99.0,1343.0,99.0,1343.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
