date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,MJ1323YNG1TL1C,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,100.0,0.0,124.0,563.0,100.0,16.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,35004.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,99.0,1298.0,99.0,1298.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,S300YPKP,ST4000DM000,4000787030016,0,119.0,221180744.0,,,96.0,0.0,100.0,4.0,100.0,0.0,75.0,31891582.0,,,99.0,1686.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,81.0,39199.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1372.0,100.0,5357407840.0,100.0,357086375.0,,,,,,,,,,,-1
2015-09-26,PL1331LAGTP4SH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,443.0,100.0,7.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,8913.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,100.0,57.0,100.0,57.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL2331LAGULATJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,111.0,43.0,99.0,8769.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,114.0,100.0,114.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,MJ1321YNG0BAWA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,100.0,0.0,124.0,564.0,100.0,26.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,35457.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,99.0,1319.0,99.0,1319.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL2331LAGN6TBJ,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,133.0,104.0,126.0,551.0,100.0,19.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,12318.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,100.0,110.0,100.0,110.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,JK1174YAK8RNTW,Hitachi HDS722020ALA330,2000398934016,0,100.0,0.0,133.0,100.0,134.0,504.0,100.0,24.0,100.0,0.0,100.0,0.0,121.0,35.0,94.0,44708.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,99.0,1482.0,99.0,1482.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,W30065KJ,ST4000DM000,4000787030016,0,108.0,16548536.0,,,92.0,0.0,100.0,14.0,100.0,0.0,83.0,209341061.0,,,80.0,18306.0,100.0,0.0,,,100.0,13.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,78.0,22.0,100.0,0.0,100.0,2.0,79.0,43577.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,1.0,,,,,,,,,,,,,,,,,100.0,274581554218321.0,100.0,25308042578.0,100.0,95044577148.0,,,,,,,,,,,-1
2015-09-26,JK1101B9GBJRWF,Hitachi HDS722020ALA330,2000398934016,0,100.0,1.0,100.0,0.0,116.0,623.0,100.0,51.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,43418.0,100.0,0.0,,,100.0,49.0,,,,,,,,,,,,,,,,,,,,,100.0,1127.0,100.0,1127.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1331LAGS8GNH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,10257.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,98.0,100.0,98.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-07-23,W300R5QJ,ST4000DM000,4000787030016,0,113.0,56096200.0,,,91.0,0.0,100.0,19.0,100.0,0.0,78.0,39229610954.0,,,86.0,12396.0,100.0,0.0,,,100.0,19.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,76.0,24.0,100.0,0.0,100.0,2.0,74.0,53921.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,12184.0,100.0,17827779504.0,100.0,45861746946.0,,,,,,,,,,,-1
2015-07-23,Z4D06YPZ,ST6000DX000,6001175126016,0,120.0,235467755.0,,,97.0,0.0,100.0,4.0,100.0,0.0,79.0,8770785655.0,,,98.0,1979.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,99.0,3404.0,100.0,0.0,100.0,103.0,23.0,23.0,67.0,235467755.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,132864813303738.0,100.0,15246329368.0,100.0,3195767661.0,,,,,,,,,,,-1
2015-07-23,PL1331LAGSRM0H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,132.0,108.0,100.0,446.0,100.0,5.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,7878.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,100.0,36.0,100.0,36.0,171.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
