date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,gray_n
2015-09-26,S300Z7MB,ST4000DM000,4000787030016,0,119.0,229480040.0,,,99.0,0.0,100.0,1.0,100.0,0.0,79.0,97361075.0,,,97.0,2720.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,81.0,39101.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2442.0,100.0,13528456864.0,100.0,3043041546.0,,,,,,,,,,,-1
2015-09-26,PL1331LAGTRL8H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,132.0,108.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,111.0,43.0,99.0,8983.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,62.0,100.0,62.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,Z3016V4C,ST4000DM000,4000787030016,0,113.0,57095312.0,,,96.0,0.0,100.0,4.0,100.0,0.0,79.0,89138396.0,,,85.0,13522.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,73.0,27.0,100.0,0.0,100.0,1.0,98.0,4243.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,169655503172801.0,100.0,19916076064.0,100.0,175278646022.0,,,,,,,,,,,-1
2015-09-26,Z1Z05P52,ST4000DX000,4000787030016,0,110.0,25599074.0,,,90.0,0.0,100.0,16.0,100.0,0.0,94.0,2835308789.0,,,76.0,21068.0,100.0,0.0,,,100.0,16.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295032833.0,94.0,6.0,64.0,36.0,100.0,0.0,100.0,5.0,100.0,16.0,36.0,36.0,48.0,25599074.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,58686433153612.0,100.0,27884369969.0,100.0,145540123667.0,,,,,,,,,,,-1
2015-09-26,JK11A8B9J7MLYF,Hitachi HDS722020ALA330,2000398934016,0,100.0,0.0,133.0,100.0,116.0,631.0,100.0,113.0,100.0,0.0,100.0,0.0,121.0,35.0,95.0,37993.0,100.0,0.0,,,100.0,111.0,,,,,,,,,,,,,,,,,,,,,100.0,981.0,100.0,981.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1331LAGLZ1BH,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,135.0,98.0,125.0,560.0,100.0,27.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,13153.0,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,,,,,,,,,100.0,273.0,100.0,273.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1331LAGSDLLH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,131.0,112.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,9828.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,125.0,100.0,125.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,JK11A8B9J0KGLF,Hitachi HDS722020ALA330,2000398934016,0,98.0,65540.0,100.0,0.0,116.0,629.0,100.0,25.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,42022.0,100.0,0.0,,,100.0,25.0,,,,,,,,,,,,,,,,,,,,,100.0,1189.0,100.0,1189.0,193.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL1321LAG3430H,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,134.0,100.0,124.0,561.0,100.0,19.0,100.0,0.0,100.0,0.0,113.0,42.0,97.0,22347.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,100.0,23.0,100.0,23.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-09-26,PL2331LAGSUE7J,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,9948.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,132.0,100.0,132.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
2015-07-23,Z300P7Q7,ST4000DM000,4000787030016,0,118.0,178009744.0,,,92.0,0.0,100.0,17.0,100.0,0.0,87.0,522684255.0,,,88.0,10800.0,100.0,0.0,,,100.0,16.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,85.0,31802.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10348.0,100.0,20592642227.0,100.0,142211969930.0,,,,,,,,,,,-1
2015-07-23,Z302B0GP,ST4000DM000,4000787030016,0,111.0,36060368.0,,,95.0,0.0,100.0,5.0,100.0,0.0,84.0,248509631.0,,,96.0,4307.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,1.0,100.0,286.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4293.0,100.0,12846452678.0,100.0,68355005407.0,,,,,,,,,,,-1
