date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2015-05-21,Z300GYNQ,ST4000DM000,4000787030016,0,120.0,241537096.0,,,94.0,0.0,100.0,6.0,100.0,0.0,85.0,365153987.0,,,82.0,16243.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,81.0,19.0,100.0,0.0,100.0,1.0,100.0,771.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,164793600196454.0,100.0,26212840074.0,100.0,122588292729.0,,,,,,,,,,
2015-05-07,PL1311LAG3977H,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,135.0,99.0,130.0,558.0,100.0,12.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,18932.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,100.0,16.0,100.0,16.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,Z300GPK2,ST4000DM000,4000787030016,0,110.0,28835024.0,,,92.0,0.0,100.0,8.0,100.0,0.0,77.0,54002589.0,,,85.0,13664.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,4.0,95.0,11586.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,137846975378732.0,100.0,23556805884.0,100.0,227548775555.0,,,,,,,,,,
2015-08-17,W300KFX0,ST4000DM000,4000787030016,0,119.0,224659736.0,,,92.0,0.0,100.0,23.0,100.0,0.0,83.0,232740804.0,,,83.0,15620.0,100.0,0.0,,,100.0,23.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,80.0,20.0,100.0,0.0,100.0,5.0,96.0,9895.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,150603028249803.0,100.0,25299718344.0,100.0,209860111647.0,,,,,,,,,,
2015-07-09,Z302188V,ST4000DM000,4000787030016,0,118.0,188892496.0,,,94.0,0.0,100.0,6.0,100.0,0.0,86.0,451357231.0,,,93.0,6204.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,75.0,25.0,100.0,0.0,100.0,0.0,95.0,11515.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,6158.0,100.0,12652664380.0,100.0,27591773731.0,,,,,,,,,,
2015-07-28,S3010MBZ,ST4000DM000,4000787030016,0,117.0,149909960.0,,,99.0,0.0,100.0,1.0,100.0,0.0,78.0,75081620.0,,,98.0,2118.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,99.0,2274.0,36.0,36.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2109.0,100.0,7840782988.0,100.0,11420544541.0,,,,,,,,,,
2015-04-04,Z300ZK8Z,ST4000DM000,4000787030016,0,107.0,12966768.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,251979989.0,,,96.0,3895.0,100.0,0.0,,,100.0,1.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,68.0,32.0,100.0,0.0,100.0,1.0,100.0,226.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3875.0,100.0,12632048799.0,100.0,76374135477.0,,,,,,,,,,
2015-11-18,Z302AKKD,ST4000DM000,4000787030016,0,119.0,214310272.0,,,93.0,0.0,100.0,7.0,100.0,0.0,84.0,295475263.0,,,93.0,6824.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,79.0,42465.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,6678.0,100.0,26946624728.0,100.0,26198775033.0,,,,,,,,,,
2015-06-13,Z30252EJ,ST4000DM000,4000787030016,0,117.0,152563784.0,,,97.0,0.0,100.0,3.0,100.0,0.0,84.0,235161690.0,,,94.0,5262.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,75.0,25.0,100.0,0.0,100.0,0.0,96.0,8198.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5217.0,100.0,16166723185.0,100.0,30042447653.0,,,,,,,,,,
2015-12-30,S300Z7JZ,ST4000DM000,4000787030016,0,117.0,160713008.0,,,94.0,0.0,100.0,6.0,100.0,0.0,81.0,145361276.0,,,96.0,3966.0,100.0,0.0,,,100.0,6.0,,,,,,,96.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,81.0,38917.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,16.0,,,,,,,,,,,,,,,,,100.0,3651.0,100.0,19130872136.0,100.0,1667194265.0,,,,,,,,,,
